IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.217.250.5,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.22.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.171.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.125.241,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.202.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.43.213,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.107.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.100.168,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.63.130,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.7.162,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.222.36,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.202.230,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.9.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.255.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.159.146,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.171.205,2095,2095,false,SIN,Asia Pacific,Singapore,39,0.00
8.217.250.5,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.214.139,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.214.139,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.85.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.53.110,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.214.139,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.244.38,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.189.102,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.74.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.100.23,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.198.139,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.107.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.123.243,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.51.171,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.60.54,2082,2082,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.164.75,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.113.232,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.227.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.240.160,2052,2052,false,SIN,Asia Pacific,Singapore,39,0.00
8.219.77.222,2052,2052,false,SIN,Asia Pacific,Singapore,39,0.00
47.242.119.104,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.72.0,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.39.96,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.113.232,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.34.188,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.201.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.144.156,8880,8880,false,SIN,Asia Pacific,Singapore,39,0.00
47.242.119.104,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.146.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.119.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.252.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.214.139,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.213.245,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.227.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.36.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.98.75,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.178.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.77.222,2052,2052,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.66.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.251.62,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.43.213,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.192.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.42.153,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.42.171,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.243.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.164.215,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.100.23,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.188.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.21.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.9.152,2082,2082,false,SIN,Asia Pacific,Singapore,39,0.00
47.242.7.162,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.180.51,2086,2086,false,SIN,Asia Pacific,Singapore,39,0.00
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.147.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.233.67,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.178.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.155.238,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.156.6,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.66.190,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.181.213,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.222.36,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.42.171,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.207.169,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.222.36,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.67.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.178.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.122.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.233.67,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.126.53,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.158.158,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
47.238.0.114,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.149.107,2082,2082,false,SIN,Asia Pacific,Singapore,40,0.00
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.252.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.85.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.202.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.49.34,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.91.121,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.234.9,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.8.142,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.48.107,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.107.109,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.125.241,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.155.238,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.159.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.131.39,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.53.110,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.194.170,2052,2052,false,SIN,Asia Pacific,Singapore,40,0.00
8.217.145.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.243.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.42.153,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.0.114,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.42.153,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.43.79,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.119.104,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.72.0,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.81.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.91.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.9.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.126.53,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.85.222,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.254.120,2095,2095,false,SIN,Asia Pacific,Singapore,40,0.00
47.236.75.152,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,40,0.00
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.186.171,8443,8443,true,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.26.83,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.3.24,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.183.7,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.53.110,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.26.26,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.18.199,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
47.237.94.140,2095,2095,false,SIN,Asia Pacific,Singapore,40,0.00
8.217.91.121,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.6.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.183.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.35.50,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.203.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.143.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.192.93,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.146.1,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.98.98,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.127.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.77.103,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.1.163,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.2.181,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.155.238,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.8.142,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.222.57,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.85.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.85.222,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.234.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.90.180,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.146.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.237.121.38,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
8.210.48.107,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.43.213,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.107.246,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.119.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.221.165,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.139.85,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.29.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.22.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.176.237,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.42.153,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.192.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.49.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.67.133,8880,8880,false,SIN,Asia Pacific,Singapore,40,0.00
8.218.85.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.5.0,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.94.15,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.131.39,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.192.93,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.6.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.251.62,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.98.75,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.75.152,2086,2086,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.206.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.213.245,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.222.249.190,8880,8880,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.5.154,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.250.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.225.255,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.81.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.49.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.255.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.119.104,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.65.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.238.0.114,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.248.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.238.5.0,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.8.142,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.106.47,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.227.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.233.67,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.248.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.50.252,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,41,0.00
47.76.26.26,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.42.155,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.81.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.139.85,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.174.27,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.91.121,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.213.245,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.85.222,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.174.118,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.60.54,8880,8880,false,SIN,Asia Pacific,Singapore,41,0.00
8.218.143.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.26.83,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.65.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.203.7,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.90.180,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.234.9,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.250.5,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.239.116,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.127.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.204.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.238.43.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.189.102,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.98.98,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.245.84.124,8880,8880,false,SIN,Asia Pacific,Singapore,41,0.00
47.236.146.249,2095,2095,false,SIN,Asia Pacific,Singapore,41,0.00
8.218.18.132,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.81.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.65.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.236.102.102,2095,2095,false,SIN,Asia Pacific,Singapore,41,0.00
8.219.201.245,2086,2086,false,SIN,Asia Pacific,Singapore,41,0.00
8.218.122.55,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.213.245,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.203.101,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.52.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.244.38,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.207.214,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.85.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.65.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.225.255,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.198.34,2082,2082,false,SIN,Asia Pacific,Singapore,41,0.00
47.76.225.255,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.5.154,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.192.93,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.222.137.192,8880,8880,false,SIN,Asia Pacific,Singapore,41,0.00
8.217.250.222,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.89.245,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.53.110,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.239.116,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.251.62,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.55.134,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.89.245,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.238.5.0,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.26.83,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.221.165,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.189.102,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.21.65,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.59.216,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.132.64,2082,2082,false,SIN,Asia Pacific,Singapore,41,0.00
47.243.186.171,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.85.222,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.70.186,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.125.241,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.244.38,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.222.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.238.6.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.139.243,2087,2087,true,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.5.154,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.65.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.222.214.231,2087,2087,true,SIN,Asia Pacific,Singapore,41,0.00
47.243.42.155,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.48.92,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.91.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.91.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.63.130,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.207.214,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.193.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.59.216,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.181.189,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.201.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.80.72,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.238.6.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.236.253.41,8080,8080,false,SIN,Asia Pacific,Singapore,41,0.00
47.243.139.243,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.86.200,2052,2052,false,SIN,Asia Pacific,Singapore,41,0.00
8.217.181.213,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.183.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.100.168,2052,2052,false,SIN,Asia Pacific,Singapore,41,0.00
47.238.0.114,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.67.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.21.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.2.181,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.221.165,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.66.3,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.234.9,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.192.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.63.130,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.27.217,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.36.78,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.204.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.146.204,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
